"c2g__Transaction__r.Id","c2g__Transaction__r.c2g__TransactionDate__c","c2g__Transaction__r.CreatedBy.Name","c2g__Transaction__r.c2g__DocumentDescription__c","c2g__Transaction__r.c2g__DocumentNumber__c","c2g__Transaction__r.c2g__Account__c","c2g__Transaction__r.c2g__Account__r.Type","c2g__Transaction__r.c2g__Period__r.c2g__PeriodNumber__c","Id","TLDebit__c","TLCredit__c","c2g__GeneralLedgerAccount__c","CreatedDate","c2g__LineDescription__c","c2g__GeneralLedgerAccount__r.c2g__ReportingCode__c"
"a3i240000009CDUAA2","2017-01-23","Célia Pedro","AP-008543; VINV-00242","PIN000423","0012400000ox9lUAAQ","Channel Partner / Vendor","001","a3h240000000dqnAAA","1500.0","0.0","a2l24000000U9y3AAC","2017-03-08T18:14:40.000Z","","311"
"a3i240000009CDUAA2","2017-01-23","Célia Pedro","AP-008543; VINV-00242","PIN000423","0012400000ox9lUAAQ","Channel Partner / Vendor","001","a3h240000000dqoAAA","345.0","0.0","a2l24000000U9wOAAS","2017-03-08T18:14:40.000Z","CCONT23","2432113"
"a3i240000009CDZAA2","2017-01-26","Célia Pedro","AP-009615; VINV-00243","PIN000424","0012400000eB0lLAAS","Channel Partner / Vendor","001","a3h240000000dqrAAA","0.0","1525.82","a2l24000000U9vrAAC","2017-03-08T18:15:50.000Z","AP-009615; VINV-00243","22114"
"a3i240000009CDZAA2","2017-01-26","Célia Pedro","AP-009615; VINV-00243","PIN000424","0012400000eB0lLAAS","Channel Partner / Vendor","001","a3h240000000dqsAAA","1240.5","0.0","a2l24000000U9y3AAC","2017-03-08T18:15:50.000Z","","311"
"a3i240000009CDZAA2","2017-01-26","Célia Pedro","AP-009615; VINV-00243","PIN000424","0012400000eB0lLAAS","Channel Partner / Vendor","001","a3h240000000dqtAAA","285.32","0.0","a2l24000000U9wOAAS","2017-03-08T18:15:50.000Z","CCONT23","2432113"
"a3i240000009CDeAAM","2017-01-24","Célia Pedro","AP-009624; VINV-00244","PIN000425","0012400000YCxmsAAD","Channel Partner / Vendor","001","a3h240000000dqwAAA","0.0","5034.73","a2l24000000U9vrAAC","2017-03-08T18:16:58.000Z","AP-009624; VINV-00244","22114"
"a3i240000009CDeAAM","2017-01-24","Célia Pedro","AP-009624; VINV-00244","PIN000425","0012400000YCxmsAAD","Channel Partner / Vendor","001","a3h240000000dqxAAA","4093.28","0.0","a2l24000000U9y3AAC","2017-03-08T18:16:58.000Z","","311"
"a3i240000009CDeAAM","2017-01-24","Célia Pedro","AP-009624; VINV-00244","PIN000425","0012400000YCxmsAAD","Channel Partner / Vendor","001","a3h240000000dqyAAA","941.45","0.0","a2l24000000U9wOAAS","2017-03-08T18:16:58.000Z","CCONT23","2432113"
"a3i240000009CDjAAM","2017-01-24","Célia Pedro","AP-010295; VINV-00245","PIN000426","0012400000esIpzAAE","Channel Partner / Vendor","001","a3h240000000dr1AAA","0.0","1525.2","a2l24000000U9vrAAC","2017-03-08T18:18:09.000Z","AP-010295; VINV-00245","22114"
"a3i240000009CDjAAM","2017-01-24","Célia Pedro","AP-010295; VINV-00245","PIN000426","0012400000esIpzAAE","Channel Partner / Vendor","001","a3h240000000dr2AAA","1240.0","0.0","a2l24000000U9y3AAC","2017-03-08T18:18:09.000Z","","311"
"a3i240000009CDjAAM","2017-01-24","Célia Pedro","AP-010295; VINV-00245","PIN000426","0012400000esIpzAAE","Channel Partner / Vendor","001","a3h240000000dr3AAA","285.2","0.0","a2l24000000U9wOAAS","2017-03-08T18:18:09.000Z","CCONT23","2432113"
"a3i240000009CDoAAM","2017-01-26","Célia Pedro","AP-010365; VINV-00246","PIN000427","0012400000yCttmAAC","Channel Partner / Vendor","001","a3h240000000dr6AAA","0.0","7755.85","a2l24000000U9vrAAC","2017-03-08T18:19:08.000Z","AP-010365; VINV-00246","22114"
"a3i240000009CDoAAM","2017-01-26","Célia Pedro","AP-010365; VINV-00246","PIN000427","0012400000yCttmAAC","Channel Partner / Vendor","001","a3h240000000dr7AAA","6305.57","0.0","a2l24000000U9y3AAC","2017-03-08T18:19:08.000Z","","311"
"a3i240000009CDoAAM","2017-01-26","Célia Pedro","AP-010365; VINV-00246","PIN000427","0012400000yCttmAAC","Channel Partner / Vendor","001","a3h240000000dr8AAA","1450.28","0.0","a2l24000000U9wOAAS","2017-03-08T18:19:08.000Z","CCONT23","2432113"
"a3i240000009CDtAAM","2017-01-26","Célia Pedro","AP-010490; VINV-00247","PIN000428","0012400000YCxmsAAD","Channel Partner / Vendor","001","a3h240000000drBAAQ","0.0","1845.0","a2l24000000U9vrAAC","2017-03-08T18:21:46.000Z","AP-010490; VINV-00247","22114"
"a3i240000009CDtAAM","2017-01-26","Célia Pedro","AP-010490; VINV-00247","PIN000428","0012400000YCxmsAAD","Channel Partner / Vendor","001","a3h240000000drCAAQ","1500.0","0.0","a2l24000000U9y3AAC","2017-03-08T18:21:46.000Z","","311"
"a3i240000009CDtAAM","2017-01-26","Célia Pedro","AP-010490; VINV-00247","PIN000428","0012400000YCxmsAAD","Channel Partner / Vendor","001","a3h240000000drDAAQ","345.0","0.0","a2l24000000U9wOAAS","2017-03-08T18:21:46.000Z","CCONT23","2432113"
"a3i240000009CDyAAM","2017-01-31","Sérgio Nunes","","PIN000429","00124000014H8tRAAS","Employee","001","a3h240000000drGAAQ","0.0","235.94","a2l24000000U9vtAAC","2017-03-08T18:23:01.000Z","","2312"
"a3i240000009CDyAAM","2017-01-31","Sérgio Nunes","","PIN000429","00124000014H8tRAAS","Employee","001","a3h240000000drHAAQ","105.4","0.0","a2l24000000UA0sAAG","2017-03-08T18:23:01.000Z","","62517"
"a3i240000009CDyAAM","2017-01-31","Sérgio Nunes","","PIN000429","00124000014H8tRAAS","Employee","001","a3h240000000drIAAQ","50.0","0.0","a2l24000000UA0qAAG","2017-03-08T18:23:01.000Z","","62515"
"a3i240000009CDyAAM","2017-01-31","Sérgio Nunes","","PIN000429","00124000014H8tRAAS","Employee","001","a3h240000000drJAAQ","10.51","0.0","a2l24000000UA35AAG","2017-03-08T18:23:01.000Z","","688822"
"a3i240000009CDyAAM","2017-01-31","Sérgio Nunes","","PIN000429","00124000014H8tRAAS","Employee","001","a3h240000000drKAAQ","29.32","0.0","a2l24000000UA0yAAG","2017-03-08T18:23:01.000Z","","626122"
"a3i240000009CDyAAM","2017-01-31","Sérgio Nunes","","PIN000429","00124000014H8tRAAS","Employee","001","a3h240000000drLAAQ","19.94","0.0","a2l24000000UA15AAG","2017-03-08T18:23:01.000Z","","626332"
"a3i240000009CDyAAM","2017-01-31","Sérgio Nunes","","PIN000429","00124000014H8tRAAS","Employee","001","a3h240000000drMAAQ","20.77","0.0","a2l24000000UA0mAAG","2017-03-08T18:23:01.000Z","","625132"
"a3i240000009CE3AAM","2017-01-25","Célia Pedro","AP-010650; VINV-00248","PIN000430","0012400001086cfAAA","Channel Partner / Vendor","001","a3h240000000drNAAQ","0.0","5535.04","a2l24000000U9vrAAC","2017-03-08T18:23:02.000Z","AP-010650; VINV-00248","22114"
"a3i240000009CE3AAM","2017-01-25","Célia Pedro","AP-010650; VINV-00248","PIN000430","0012400001086cfAAA","Channel Partner / Vendor","001","a3h240000000drOAAQ","4500.03","0.0","a2l24000000U9y3AAC","2017-03-08T18:23:02.000Z","","311"
"a3i240000009CE3AAM","2017-01-25","Célia Pedro","AP-010650; VINV-00248","PIN000430","0012400001086cfAAA","Channel Partner / Vendor","001","a3h240000000drPAAQ","1035.01","0.0","a2l24000000U9wOAAS","2017-03-08T18:23:02.000Z","CCONT23","2432113"
"a3i240000009CE8AAM","2017-01-16","Célia Pedro","AP-008310; VINV-00249","PIN000431","0012400000kPuiiAAC","Channel Partner / Vendor","001","a3h240000000drSAAQ","0.0","9840.0","a2l24000000U9vrAAC","2017-03-08T18:24:25.000Z","AP-008310; VINV-00249","22114"
"a3i240000009CE8AAM","2017-01-16","Célia Pedro","AP-008310; VINV-00249","PIN000431","0012400000kPuiiAAC","Channel Partner / Vendor","001","a3h240000000drTAAQ","8000.0","0.0","a2l24000000U9y3AAC","2017-03-08T18:24:25.000Z","","311"
"a3i240000009CE8AAM","2017-01-16","Célia Pedro","AP-008310; VINV-00249","PIN000431","0012400000kPuiiAAC","Channel Partner / Vendor","001","a3h240000000drUAAQ","1840.0","0.0","a2l24000000U9wOAAS","2017-03-08T18:24:25.000Z","CCONT23","2432113"
"a3i240000009CEIAA2","2017-01-30","Célia Pedro","AP-009229; VINV-00250","PIN000432","0012400000Z55GIAAZ","Channel Partner / Vendor","001","a3h240000000drcAAA","0.0","1058.14","a2l24000000U9vrAAC","2017-03-08T18:26:00.000Z","AP-009229; VINV-00250","22114"
"a3i240000009CEIAA2","2017-01-30","Célia Pedro","AP-009229; VINV-00250","PIN000432","0012400000Z55GIAAZ","Channel Partner / Vendor","001","a3h240000000drdAAA","860.28","0.0","a2l24000000U9y3AAC","2017-03-08T18:26:00.000Z","","311"
"a3i240000009CEIAA2","2017-01-30","Célia Pedro","AP-009229; VINV-00250","PIN000432","0012400000Z55GIAAZ","Channel Partner / Vendor","001","a3h240000000dreAAA","197.86","0.0","a2l24000000U9wOAAS","2017-03-08T18:26:00.000Z","CCONT23","2432113"
"a3i240000009CENAA2","2017-01-30","Célia Pedro","AP-009052; VINV-00258","PIN000433","0012400000Z7ktTAAR","Channel Partner / Vendor","001","a3h240000000drhAAA","0.0","2557.43","a2l24000000U9vrAAC","2017-03-08T18:32:15.000Z","AP-009052; VINV-00258","22114"
"a3i240000009CENAA2","2017-01-30","Célia Pedro","AP-009052; VINV-00258","PIN000433","0012400000Z7ktTAAR","Channel Partner / Vendor","001","a3h240000000driAAA","2079.21","0.0","a2l24000000U9y3AAC","2017-03-08T18:32:15.000Z","","311"
"a3i240000009CENAA2","2017-01-30","Célia Pedro","AP-009052; VINV-00258","PIN000433","0012400000Z7ktTAAR","Channel Partner / Vendor","001","a3h240000000drjAAA","478.22","0.0","a2l24000000U9wOAAS","2017-03-08T18:32:15.000Z","CCONT23","2432113"
"a3i240000009CESAA2","2017-01-26","Célia Pedro","AP-010456; VINV-00257","PIN000434","0012400000aT55rAAC","Channel Partner / Vendor","001","a3h240000000drmAAA","0.0","4682.84","a2l24000000U9vrAAC","2017-03-08T18:33:20.000Z","AP-010456; VINV-00257","22114"
"a3i240000009CESAA2","2017-01-26","Célia Pedro","AP-010456; VINV-00257","PIN000434","0012400000aT55rAAC","Channel Partner / Vendor","001","a3h240000000drnAAA","3807.19","0.0","a2l24000000U9y3AAC","2017-03-08T18:33:20.000Z","","311"
"a3i240000009CESAA2","2017-01-26","Célia Pedro","AP-010456; VINV-00257","PIN000434","0012400000aT55rAAC","Channel Partner / Vendor","001","a3h240000000droAAA","875.65","0.0","a2l24000000U9wOAAS","2017-03-08T18:33:20.000Z","CCONT23","2432113"
"a3i240000009CEXAA2","2017-01-23","Célia Pedro","AP-009723; VINV-00251","PIN000435","0012400000srrS2AAI","Channel Partner / Vendor","001","a3h240000000drrAAA","0.0","16801.8","a2l24000000U9vrAAC","2017-03-08T18:37:17.000Z","AP-009723; VINV-00251","22114"
"a3i240000009CEXAA2","2017-01-23","Célia Pedro","AP-009723; VINV-00251","PIN000435","0012400000srrS2AAI","Channel Partner / Vendor","001","a3h240000000drsAAA","13660.0","0.0","a2l24000000U9y3AAC","2017-03-08T18:37:17.000Z","","311"
"a3i240000009CEXAA2","2017-01-23","Célia Pedro","AP-009723; VINV-00251","PIN000435","0012400000srrS2AAI","Channel Partner / Vendor","001","a3h240000000drtAAA","3141.8","0.0","a2l24000000U9wOAAS","2017-03-08T18:37:17.000Z","CCONT23","2432113"
"a3i240000009CEcAAM","2017-01-19","Célia Pedro","AP-009869; VINV-00252","PIN000436","0012400000WmBYWAA3","Channel Partner / Vendor","001","a3h240000000drwAAA","0.0","2097.36","a2l24000000U9vrAAC","2017-03-08T18:38:16.000Z","AP-009869; VINV-00252","22114"
"a3i240000009CEcAAM","2017-01-19","Célia Pedro","AP-009869; VINV-00252","PIN000436","0012400000WmBYWAA3","Channel Partner / Vendor","001","a3h240000000drxAAA","1705.17","0.0","a2l24000000U9y3AAC","2017-03-08T18:38:16.000Z","","311"
"a3i240000009CEcAAM","2017-01-19","Célia Pedro","AP-009869; VINV-00252","PIN000436","0012400000WmBYWAA3","Channel Partner / Vendor","001","a3h240000000dryAAA","392.19","0.0","a2l24000000U9wOAAS","2017-03-08T18:38:16.000Z","CCONT23","2432113"
"a3i240000009CEhAAM","2017-01-30","Célia Pedro","AP-006189; VINV-00256","PIN000437","0012400000qyUwLAAU","Channel Partner / Vendor","001","a3h240000000ds1AAA","0.0","9100.0","a2l24000000U9vrAAC","2017-03-08T18:40:00.000Z","AP-006189; VINV-00256","22114"
"a3i240000009CEhAAM","2017-01-30","Célia Pedro","AP-006189; VINV-00256","PIN000437","0012400000qyUwLAAU","Channel Partner / Vendor","001","a3h240000000ds2AAA","7398.37","0.0","a2l24000000U9y3AAC","2017-03-08T18:40:00.000Z","","311"
"a3i240000009CEhAAM","2017-01-30","Célia Pedro","AP-006189; VINV-00256","PIN000437","0012400000qyUwLAAU","Channel Partner / Vendor","001","a3h240000000ds3AAA","1701.63","0.0","a2l24000000U9wOAAS","2017-03-08T18:40:00.000Z","CCONT23","2432113"
"a3i240000009CErAAM","2017-01-26","Célia Pedro","AP-009879; VINV-00253","PIN000438","0012400000Z5tg1AAB","Channel Partner / Vendor","001","a3h240000000dsBAAQ","0.0","10131.51","a2l24000000U9vrAAC","2017-03-08T18:41:21.000Z","AP-009879; VINV-00253","22114"
"a3i240000009CErAAM","2017-01-26","Célia Pedro","AP-009879; VINV-00253","PIN000438","0012400000Z5tg1AAB","Channel Partner / Vendor","001","a3h240000000dsCAAQ","8237.0","0.0","a2l24000000U9y3AAC","2017-03-08T18:41:21.000Z","","311"
"a3i240000009CErAAM","2017-01-26","Célia Pedro","AP-009879; VINV-00253","PIN000438","0012400000Z5tg1AAB","Channel Partner / Vendor","001","a3h240000000dsDAAQ","1894.51","0.0","a2l24000000U9wOAAS","2017-03-08T18:41:21.000Z","CCONT23","2432113"
"a3i240000009CEwAAM","2017-01-25","Célia Pedro","AP-010158; VINV-00254","PIN000439","0012400000W4OjCAAV","Channel Partner / Vendor","001","a3h240000000dsGAAQ","0.0","3075.0","a2l24000000U9vrAAC","2017-03-08T18:42:20.000Z","AP-010158; VINV-00254","22114"
"a3i240000009CEwAAM","2017-01-25","Célia Pedro","AP-010158; VINV-00254","PIN000439","0012400000W4OjCAAV","Channel Partner / Vendor","001","a3h240000000dsHAAQ","2500.0","0.0","a2l24000000U9y3AAC","2017-03-08T18:42:20.000Z","","311"
"a3i240000009CEwAAM","2017-01-25","Célia Pedro","AP-010158; VINV-00254","PIN000439","0012400000W4OjCAAV","Channel Partner / Vendor","001","a3h240000000dsIAAQ","575.0","0.0","a2l24000000U9wOAAS","2017-03-08T18:42:20.000Z","CCONT23","2432113"
"a3i240000009CF1AAM","2017-01-23","Célia Pedro","AP-010205; VINV-00255","PIN000440","0012400000rezrMAAQ","Channel Partner / Vendor","001","a3h240000000dsLAAQ","0.0","859.77","a2l24000000U9vrAAC","2017-03-08T18:43:03.000Z","AP-010205; VINV-00255","22114"
"a3i240000009CF1AAM","2017-01-23","Célia Pedro","AP-010205; VINV-00255","PIN000440","0012400000rezrMAAQ","Channel Partner / Vendor","001","a3h240000000dsMAAQ","699.0","0.0","a2l24000000U9y3AAC","2017-03-08T18:43:03.000Z","","311"
"a3i240000009CF1AAM","2017-01-23","Célia Pedro","AP-010205; VINV-00255","PIN000440","0012400000rezrMAAQ","Channel Partner / Vendor","001","a3h240000000dsNAAQ","160.77","0.0","a2l24000000U9wOAAS","2017-03-08T18:43:03.000Z","CCONT23","2432113"
"a3i240000009CF6AAM","2017-01-19","Célia Pedro","AP-009805; VINV-00282","PIN000442","0012400000baCByAAM","Channel Partner / Vendor","001","a3h240000000dsQAAQ","0.0","998.76","a2l24000000U9vrAAC","2017-03-09T09:10:13.000Z","AP-009805; VINV-00282","22114"
"a3i240000009CF6AAM","2017-01-19","Célia Pedro","AP-009805; VINV-00282","PIN000442","0012400000baCByAAM","Channel Partner / Vendor","001","a3h240000000dsRAAQ","812.0","0.0","a2l24000000U9y3AAC","2017-03-09T09:10:13.000Z","","311"
"a3i240000009CF6AAM","2017-01-19","Célia Pedro","AP-009805; VINV-00282","PIN000442","0012400000baCByAAM","Channel Partner / Vendor","001","a3h240000000dsSAAQ","186.76","0.0","a2l24000000U9wOAAS","2017-03-09T09:10:13.000Z","CCONT23","2432113"
"a3i240000009CFBAA2","2017-01-27","Célia Pedro","AP-010125; VINV-00284","PIN000443","0012400000cf8SKAAY","Channel Partner / Vendor","001","a3h240000000dsVAAQ","0.0","2490.77","a2l24000000U9vrAAC","2017-03-09T09:11:54.000Z","AP-010125; VINV-00284","22114"
"a3i240000009CFBAA2","2017-01-27","Célia Pedro","AP-010125; VINV-00284","PIN000443","0012400000cf8SKAAY","Channel Partner / Vendor","001","a3h240000000dsWAAQ","2025.02","0.0","a2l24000000U9y3AAC","2017-03-09T09:11:54.000Z","","311"
"a3i240000009CFBAA2","2017-01-27","Célia Pedro","AP-010125; VINV-00284","PIN000443","0012400000cf8SKAAY","Channel Partner / Vendor","001","a3h240000000dsXAAQ","465.75","0.0","a2l24000000U9wOAAS","2017-03-09T09:11:54.000Z","CCONT23","2432113"
"a3i240000009CFGAA2","2017-01-27","Célia Pedro","AP-010220; VINV-00286","PIN000444","0012400000cf8SKAAY","Channel Partner / Vendor","001","a3h240000000dsaAAA","0.0","3626.04","a2l24000000U9vrAAC","2017-03-09T09:13:37.000Z","AP-010220; VINV-00286","22114"
"a3i240000009CFGAA2","2017-01-27","Célia Pedro","AP-010220; VINV-00286","PIN000444","0012400000cf8SKAAY","Channel Partner / Vendor","001","a3h240000000dsbAAA","2948.0","0.0","a2l24000000U9y3AAC","2017-03-09T09:13:37.000Z","","311"
"a3i240000009CFGAA2","2017-01-27","Célia Pedro","AP-010220; VINV-00286","PIN000444","0012400000cf8SKAAY","Channel Partner / Vendor","001","a3h240000000dscAAA","678.04","0.0","a2l24000000U9wOAAS","2017-03-09T09:13:37.000Z","CCONT23","2432113"
"a3i240000009CFLAA2","2017-01-20","Célia Pedro","AP-010434; VINV-00269","PIN000445","0012400000dVCrnAAG","Channel Partner / Vendor","001","a3h240000000dsfAAA","0.0","1045.5","a2l24000000U9vrAAC","2017-03-09T09:15:37.000Z","AP-010434; VINV-00269","22114"
"a3i240000009CFLAA2","2017-01-20","Célia Pedro","AP-010434; VINV-00269","PIN000445","0012400000dVCrnAAG","Channel Partner / Vendor","001","a3h240000000dsgAAA","850.0","0.0","a2l24000000U9y3AAC","2017-03-09T09:15:37.000Z","","311"
"a3i240000009CFLAA2","2017-01-20","Célia Pedro","AP-010434; VINV-00269","PIN000445","0012400000dVCrnAAG","Channel Partner / Vendor","001","a3h240000000dshAAA","195.5","0.0","a2l24000000U9wOAAS","2017-03-09T09:15:37.000Z","CCONT23","2432113"
"a3i240000009CFQAA2","2017-01-31","Célia Pedro","AP-010494; VINV-00292","PIN000446","0012400000bgKziAAE","Channel Partner / Vendor","001","a3h240000000dskAAA","0.0","1230.62","a2l24000000U9vrAAC","2017-03-09T09:17:05.000Z","AP-010494; VINV-00292","22114"
"a3i240000009CFQAA2","2017-01-31","Célia Pedro","AP-010494; VINV-00292","PIN000446","0012400000bgKziAAE","Channel Partner / Vendor","001","a3h240000000dslAAA","1000.5","0.0","a2l24000000U9y3AAC","2017-03-09T09:17:05.000Z","","311"
"a3i240000009CFQAA2","2017-01-31","Célia Pedro","AP-010494; VINV-00292","PIN000446","0012400000bgKziAAE","Channel Partner / Vendor","001","a3h240000000dsmAAA","230.12","0.0","a2l24000000U9wOAAS","2017-03-09T09:17:05.000Z","CCONT23","2432113"
"a3i240000009CFVAA2","2017-01-31","Célia Pedro","AP-010844; VINV-00260","PIN000447","0012400000eshQVAAY","Channel Partner / Vendor","001","a3h240000000dspAAA","0.0","2324.7","a2l24000000U9vrAAC","2017-03-09T09:20:57.000Z","AP-010844; VINV-00260","22114"
"a3i240000009CFVAA2","2017-01-31","Célia Pedro","AP-010844; VINV-00260","PIN000447","0012400000eshQVAAY","Channel Partner / Vendor","001","a3h240000000dsqAAA","1890.0","0.0","a2l24000000U9y3AAC","2017-03-09T09:20:57.000Z","","311"
"a3i240000009CFVAA2","2017-01-31","Célia Pedro","AP-010844; VINV-00260","PIN000447","0012400000eshQVAAY","Channel Partner / Vendor","001","a3h240000000dsrAAA","434.7","0.0","a2l24000000U9wOAAS","2017-03-09T09:20:57.000Z","CCONT23","2432113"
"a3i240000009CFaAAM","2017-01-30","Célia Pedro","AP-006660; VINV-00267","PIN000448","0012400000rdPiMAAU","Channel Partner / Vendor","001","a3h240000000dsuAAA","0.0","2546.1","a2l24000000U9vrAAC","2017-03-09T09:23:14.000Z","AP-006660; VINV-00267","22114"
"a3i240000009CFaAAM","2017-01-30","Célia Pedro","AP-006660; VINV-00267","PIN000448","0012400000rdPiMAAU","Channel Partner / Vendor","001","a3h240000000dsvAAA","2070.0","0.0","a2l24000000U9y3AAC","2017-03-09T09:23:14.000Z","","311"
"a3i240000009CFaAAM","2017-01-30","Célia Pedro","AP-006660; VINV-00267","PIN000448","0012400000rdPiMAAU","Channel Partner / Vendor","001","a3h240000000dswAAA","476.1","0.0","a2l24000000U9wOAAS","2017-03-09T09:23:14.000Z","CCONT23","2432113"
"a3i240000009CFfAAM","2017-01-27","Célia Pedro","AP-010763; VINV-00297","PIN000449","0012400000yCttmAAC","Channel Partner / Vendor","001","a3h240000000dszAAA","0.0","2111.91","a2l24000000U9vrAAC","2017-03-09T09:24:30.000Z","AP-010763; VINV-00297","22114"
"a3i240000009CFfAAM","2017-01-27","Célia Pedro","AP-010763; VINV-00297","PIN000449","0012400000yCttmAAC","Channel Partner / Vendor","001","a3h240000000dt0AAA","1717.0","0.0","a2l24000000U9y3AAC","2017-03-09T09:24:30.000Z","","311"
"a3i240000009CFfAAM","2017-01-27","Célia Pedro","AP-010763; VINV-00297","PIN000449","0012400000yCttmAAC","Channel Partner / Vendor","001","a3h240000000dt1AAA","394.91","0.0","a2l24000000U9wOAAS","2017-03-09T09:24:30.000Z","CCONT23","2432113"
"a3i240000009CFuAAM","2017-02-14","Sérgio Nunes","","PIN000450","00124000014H6iUAAS","Employee","002","a3h240000000dtEAAQ","0.0","102.0","a2l24000000U9vtAAC","2017-03-09T09:28:43.000Z","","2312"
"a3i240000009CFuAAM","2017-02-14","Sérgio Nunes","","PIN000450","00124000014H6iUAAS","Employee","002","a3h240000000dtFAAQ","102.0","0.0","a2l24000000UA0mAAG","2017-03-09T09:28:43.000Z","","625132"
"a3i240000009CFkAAM","2017-01-31","Célia Pedro","AP-010881; VINV-00299","PIN000451","0012400000UQhmnAAD","Channel Partner / Vendor","001","a3h240000000dt4AAA","0.0","1411.43","a2l24000000U9vrAAC","2017-03-09T09:26:09.000Z","AP-010881; VINV-00299","22114"
"a3i240000009CFkAAM","2017-01-31","Célia Pedro","AP-010881; VINV-00299","PIN000451","0012400000UQhmnAAD","Channel Partner / Vendor","001","a3h240000000dt5AAA","1147.5","0.0","a2l24000000U9y3AAC","2017-03-09T09:26:09.000Z","","311"
"a3i240000009CFkAAM","2017-01-31","Célia Pedro","AP-010881; VINV-00299","PIN000451","0012400000UQhmnAAD","Channel Partner / Vendor","001","a3h240000000dt6AAA","263.93","0.0","a2l24000000U9wOAAS","2017-03-09T09:26:09.000Z","CCONT23","2432113"
"a3i240000009CG4AAM","2017-02-01","Célia Pedro","AP-009470; VINV-00277","PIN000453","001240000104eqhAAA","Channel Partner / Vendor","002","a3h240000000dtOAAQ","0.0","4943.78","a2l24000000U9vrAAC","2017-03-09T09:31:10.000Z","AP-009470; VINV-00277","22114"
"a3i240000009CG4AAM","2017-02-01","Célia Pedro","AP-009470; VINV-00277","PIN000453","001240000104eqhAAA","Channel Partner / Vendor","002","a3h240000000dtPAAQ","4019.33","0.0","a2l24000000U9y3AAC","2017-03-09T09:31:10.000Z","","311"
"a3i240000009CG4AAM","2017-02-01","Célia Pedro","AP-009470; VINV-00277","PIN000453","001240000104eqhAAA","Channel Partner / Vendor","002","a3h240000000dtQAAQ","924.45","0.0","a2l24000000U9wOAAS","2017-03-09T09:31:10.000Z","CCONT23","2432113"
"a3i240000009CG9AAM","2017-01-31","Célia Pedro","AP-009746; VINV-00280","PIN000454","0012400000WmBYWAA3","Channel Partner / Vendor","001","a3h240000000dtTAAQ","0.0","3195.88","a2l24000000U9vrAAC","2017-03-09T09:32:25.000Z","AP-009746; VINV-00280","22114"
"a3i240000009CG9AAM","2017-01-31","Célia Pedro","AP-009746; VINV-00280","PIN000454","0012400000WmBYWAA3","Channel Partner / Vendor","001","a3h240000000dtUAAQ","2598.28","0.0","a2l24000000U9y3AAC","2017-03-09T09:32:25.000Z","","311"
"a3i240000009CG9AAM","2017-01-31","Célia Pedro","AP-009746; VINV-00280","PIN000454","0012400000WmBYWAA3","Channel Partner / Vendor","001","a3h240000000dtVAAQ","597.6","0.0","a2l24000000U9wOAAS","2017-03-09T09:32:25.000Z","CCONT23","2432113"
"a3i240000009CGEAA2","2017-02-01","Célia Pedro","AP-009947; VINV-00263","PIN000455","0012400000iTGaaAAG","Channel Partner / Vendor","002","a3h240000000dtYAAQ","0.0","13776.0","a2l24000000U9vrAAC","2017-03-09T09:33:56.000Z","AP-009947; VINV-00263","22114"
"a3i240000009CGEAA2","2017-02-01","Célia Pedro","AP-009947; VINV-00263","PIN000455","0012400000iTGaaAAG","Channel Partner / Vendor","002","a3h240000000dtZAAQ","11200.0","0.0","a2l24000000U9y3AAC","2017-03-09T09:33:56.000Z","","311"
"a3i240000009CGEAA2","2017-02-01","Célia Pedro","AP-009947; VINV-00263","PIN000455","0012400000iTGaaAAG","Channel Partner / Vendor","002","a3h240000000dtaAAA","2576.0","0.0","a2l24000000U9wOAAS","2017-03-09T09:33:56.000Z","CCONT23","2432113"
"a3i240000009CGJAA2","2017-01-31","Célia Pedro","AP-010275; VINV-00287","PIN000456","0012400000zby9aAAA","Channel Partner / Vendor","001","a3h240000000dtdAAA","0.0","1845.0","a2l24000000U9vrAAC","2017-03-09T09:35:15.000Z","AP-010275; VINV-00287","22114"
"a3i240000009CGJAA2","2017-01-31","Célia Pedro","AP-010275; VINV-00287","PIN000456","0012400000zby9aAAA","Channel Partner / Vendor","001","a3h240000000dteAAA","1500.0","0.0","a2l24000000U9y3AAC","2017-03-09T09:35:15.000Z","","311"
"a3i240000009CGJAA2","2017-01-31","Célia Pedro","AP-010275; VINV-00287","PIN000456","0012400000zby9aAAA","Channel Partner / Vendor","001","a3h240000000dtfAAA","345.0","0.0","a2l24000000U9wOAAS","2017-03-09T09:35:15.000Z","CCONT23","2432113"
"a3i240000009CGOAA2","2017-01-30","Célia Pedro","AP-010331; VINV-00289","PIN000457","0012400000XbiLsAAJ","Channel Partner / Vendor","001","a3h240000000dtiAAA","0.0","5382.42","a2l24000000U9vrAAC","2017-03-09T09:36:57.000Z","AP-010331; VINV-00289","22114"
"a3i240000009CGOAA2","2017-01-30","Célia Pedro","AP-010331; VINV-00289","PIN000457","0012400000XbiLsAAJ","Channel Partner / Vendor","001","a3h240000000dtjAAA","4375.95","0.0","a2l24000000U9y3AAC","2017-03-09T09:36:57.000Z","","311"
"a3i240000009CGOAA2","2017-01-30","Célia Pedro","AP-010331; VINV-00289","PIN000457","0012400000XbiLsAAJ","Channel Partner / Vendor","001","a3h240000000dtkAAA","1006.47","0.0","a2l24000000U9wOAAS","2017-03-09T09:36:57.000Z","CCONT23","2432113"
