"c2g__Transaction__r.Id","c2g__Transaction__r.c2g__TransactionDate__c","c2g__Transaction__r.CreatedBy.Name","c2g__Transaction__r.c2g__DocumentDescription__c","c2g__Transaction__r.c2g__DocumentNumber__c","c2g__Transaction__r.c2g__Account__c","c2g__Transaction__r.c2g__Account__r.Type","c2g__Transaction__r.c2g__Period__r.c2g__PeriodNumber__c","Id","TLDebit__c","TLCredit__c","c2g__GeneralLedgerAccount__c","CreatedDate","c2g__LineDescription__c","c2g__GeneralLedgerAccount__r.c2g__ReportingCode__c"
"a3i1o000000MV8rAAG","2017-12-29","Tatiana Abreu","Invoice Number:PIN004068","PCR000101","0012400000eBOOTAA4","Channel Partner / Vendor","012","a3h1o000000EscMAAS","1968.0","0.0","a2l24000000U9vrAAC","2017-12-29T16:58:56.000Z","Invoice Number:PIN004068","22114"
"a3i1o000000MV8rAAG","2017-12-29","Tatiana Abreu","Invoice Number:PIN004068","PCR000101","0012400000eBOOTAA4","Channel Partner / Vendor","012","a3h1o000000EscNAAS","0.0","1600.0","a2l24000000U9y3AAC","2017-12-29T16:58:56.000Z","","311"
"a3i1o000000MV8rAAG","2017-12-29","Tatiana Abreu","Invoice Number:PIN004068","PCR000101","0012400000eBOOTAA4","Channel Partner / Vendor","012","a3h1o000000EscOAAS","0.0","368.0","a2l24000000U9wOAAS","2017-12-29T16:58:56.000Z","CCONT23","2432113"
"a3i1o000000MV91AAG","2017-12-29","Tatiana Abreu","Invoice Number:PIN004069","PCR000102","001240000107vGKAAY","Channel Partner / Vendor","012","a3h1o000000EscWAAS","1817.99","0.0","a2l24000000U9vrAAC","2017-12-29T17:02:18.000Z","Invoice Number:PIN004069","22114"
"a3i1o000000MV91AAG","2017-12-29","Tatiana Abreu","Invoice Number:PIN004069","PCR000102","001240000107vGKAAY","Channel Partner / Vendor","012","a3h1o000000EscXAAS","0.0","1478.04","a2l24000000U9y3AAC","2017-12-29T17:02:18.000Z","","311"
"a3i1o000000MV91AAG","2017-12-29","Tatiana Abreu","Invoice Number:PIN004069","PCR000102","001240000107vGKAAY","Channel Partner / Vendor","012","a3h1o000000EscYAAS","0.0","339.95","a2l24000000U9wOAAS","2017-12-29T17:02:18.000Z","CCONT23","2432113"
"a3i1o000000MV9BAAW","2017-12-29","Tatiana Abreu","Invoice Number:PIN004070","PCR000103","0012400000esIpzAAE","Channel Partner / Vendor","012","a3h1o000000EscgAAC","1377.6","0.0","a2l24000000U9vrAAC","2017-12-29T17:10:25.000Z","Invoice Number:PIN004070","22114"
"a3i1o000000MV9BAAW","2017-12-29","Tatiana Abreu","Invoice Number:PIN004070","PCR000103","0012400000esIpzAAE","Channel Partner / Vendor","012","a3h1o000000EschAAC","0.0","1120.0","a2l24000000U9y3AAC","2017-12-29T17:10:25.000Z","","311"
"a3i1o000000MV9BAAW","2017-12-29","Tatiana Abreu","Invoice Number:PIN004070","PCR000103","0012400000esIpzAAE","Channel Partner / Vendor","012","a3h1o000000EsciAAC","0.0","257.6","a2l24000000U9wOAAS","2017-12-29T17:10:25.000Z","CCONT23","2432113"
"a3i1o000000MV9LAAW","2017-12-29","Tatiana Abreu","Invoice Number:PIN004071","PCR000104","0012400000Z5tg1AAB","Channel Partner / Vendor","012","a3h1o000000EscqAAC","4216.44","0.0","a2l24000000U9vrAAC","2017-12-29T17:21:15.000Z","Invoice Number:PIN004071","22114"
"a3i1o000000MV9LAAW","2017-12-29","Tatiana Abreu","Invoice Number:PIN004071","PCR000104","0012400000Z5tg1AAB","Channel Partner / Vendor","012","a3h1o000000EscrAAC","0.0","3428.0","a2l24000000U9y3AAC","2017-12-29T17:21:15.000Z","","311"
"a3i1o000000MV9LAAW","2017-12-29","Tatiana Abreu","Invoice Number:PIN004071","PCR000104","0012400000Z5tg1AAB","Channel Partner / Vendor","012","a3h1o000000EscsAAC","0.0","788.44","a2l24000000U9wOAAS","2017-12-29T17:21:15.000Z","CCONT23","2432113"
"a3i1o000000bt1cAAA","2017-12-31","Tatiana Abreu","Invoice Number:PIN003960","PCR000106","00124000014Hqh5AAC","Service Provider","012","a3h1o000000cFyRAAU","9231.15","0.0","a2l24000000U9vnAAC","2018-01-03T14:21:27.000Z","Invoice Number:PIN003960","21111"
"a3i1o000000bt1cAAA","2017-12-31","Tatiana Abreu","Invoice Number:PIN003960","PCR000106","00124000014Hqh5AAC","Service Provider","012","a3h1o000000cFySAAU","0.0","7505.0","a2l24000000UA0DAAW","2018-01-03T14:21:27.000Z","","622103"
"a3i1o000000bt1cAAA","2017-12-31","Tatiana Abreu","Invoice Number:PIN003960","PCR000106","00124000014Hqh5AAC","Service Provider","012","a3h1o000000cFyTAAU","0.0","1726.15","a2l24000000U9wWAAS","2018-01-03T14:21:27.000Z","OBSCONT23","243231"
"a3i2400000099vHAAQ","2017-02-06","Sérgio Nunes","Invoice Number:PIN000011","PCR000000","0012400000XbiLsAAJ","Channel Partner / Vendor","002","a3h240000000axXAAQ","12.3","0.0","a2l24000000U9vrAAC","2017-02-06T18:07:02.000Z","Invoice Number:PIN000011","22114"
"a3i2400000099vHAAQ","2017-02-06","Sérgio Nunes","Invoice Number:PIN000011","PCR000000","0012400000XbiLsAAJ","Channel Partner / Vendor","002","a3h240000000axYAAQ","0.0","10.0","a2l24000000U9voAAC","2017-02-06T18:07:02.000Z","","22111"
"a3i2400000099vHAAQ","2017-02-06","Sérgio Nunes","Invoice Number:PIN000011","PCR000000","0012400000XbiLsAAJ","Channel Partner / Vendor","002","a3h240000000axZAAQ","0.0","2.3","a2l24000000U9wOAAS","2017-02-06T18:07:02.000Z","CCONT23","2432113"
"a3i240000009C9hAAE","2017-02-20","Sérgio Nunes","Invoice Number:PIN000373","PCR000002","0012400000Ue6YMAAZ","Channel Partner / Vendor","002","a3h240000000dmzAAA","6595.56","0.0","a2l24000000U9vrAAC","2017-03-08T16:30:54.000Z","Invoice Number:PIN000373","22114"
"a3i240000009C9hAAE","2017-02-20","Sérgio Nunes","Invoice Number:PIN000373","PCR000002","0012400000Ue6YMAAZ","Channel Partner / Vendor","002","a3h240000000dn0AAA","0.0","5362.24","a2l24000000U9y3AAC","2017-03-08T16:30:54.000Z","","311"
"a3i240000009C9hAAE","2017-02-20","Sérgio Nunes","Invoice Number:PIN000373","PCR000002","0012400000Ue6YMAAZ","Channel Partner / Vendor","002","a3h240000000dn1AAA","0.0","1233.32","a2l24000000U9wOAAS","2017-03-08T16:30:54.000Z","CCONT23","2432113"
"a3i240000009CBnAAM","2017-03-08","Sérgio Nunes","Invoice Number:PIN000404","PCR000004","0012400000yBtlXAAS","Channel Partner / Vendor","003","a3h240000000dp5AAA","2693.7","0.0","a2l24000000U9vrAAC","2017-03-08T17:31:51.000Z","Invoice Number:PIN000404","22114"
"a3i240000009CBnAAM","2017-03-08","Sérgio Nunes","Invoice Number:PIN000404","PCR000004","0012400000yBtlXAAS","Channel Partner / Vendor","003","a3h240000000dp6AAA","0.0","2190.0","a2l24000000U9y3AAC","2017-03-08T17:31:51.000Z","","311"
"a3i240000009CBnAAM","2017-03-08","Sérgio Nunes","Invoice Number:PIN000404","PCR000004","0012400000yBtlXAAS","Channel Partner / Vendor","003","a3h240000000dp7AAA","0.0","503.7","a2l24000000U9wOAAS","2017-03-08T17:31:51.000Z","CCONT23","2432113"
"a3i240000009CC7AAM","2017-03-08","Sérgio Nunes","Invoice Number:PIN000408","PCR000005","0012400000Ue6YMAAZ","Channel Partner / Vendor","003","a3h240000000dpPAAQ","1774.72","0.0","a2l24000000U9vrAAC","2017-03-08T17:39:04.000Z","Invoice Number:PIN000408","22114"
"a3i240000009CC7AAM","2017-03-08","Sérgio Nunes","Invoice Number:PIN000408","PCR000005","0012400000Ue6YMAAZ","Channel Partner / Vendor","003","a3h240000000dpQAAQ","0.0","1442.86","a2l24000000U9y3AAC","2017-03-08T17:39:04.000Z","","311"
"a3i240000009CC7AAM","2017-03-08","Sérgio Nunes","Invoice Number:PIN000408","PCR000005","0012400000Ue6YMAAZ","Channel Partner / Vendor","003","a3h240000000dpRAAQ","0.0","331.86","a2l24000000U9wOAAS","2017-03-08T17:39:04.000Z","CCONT23","2432113"
"a3i240000009CD0AAM","2017-03-08","Sérgio Nunes","Invoice Number:PIN000416","PCR000006","0012400000nuyUIAAY","Channel Partner / Vendor","003","a3h240000000dqIAAQ","2983.66","0.0","a2l24000000U9vrAAC","2017-03-08T17:55:51.000Z","Invoice Number:PIN000416","22114"
"a3i240000009CD0AAM","2017-03-08","Sérgio Nunes","Invoice Number:PIN000416","PCR000006","0012400000nuyUIAAY","Channel Partner / Vendor","003","a3h240000000dqJAAQ","0.0","2425.74","a2l24000000U9y3AAC","2017-03-08T17:55:51.000Z","","311"
"a3i240000009CD0AAM","2017-03-08","Sérgio Nunes","Invoice Number:PIN000416","PCR000006","0012400000nuyUIAAY","Channel Partner / Vendor","003","a3h240000000dqKAAQ","0.0","557.92","a2l24000000U9wOAAS","2017-03-08T17:55:51.000Z","CCONT23","2432113"
"a3i240000009CefAAE","2017-01-31","Sérgio Nunes","Invoice Number:PIN000404","PCR000007","0012400000yBtlXAAS","Channel Partner / Vendor","001","a3h240000000eL4AAI","2693.7","0.0","a2l24000000U9vrAAC","2017-03-10T17:48:11.000Z","Invoice Number:PIN000404","22114"
"a3i240000009CefAAE","2017-01-31","Sérgio Nunes","Invoice Number:PIN000404","PCR000007","0012400000yBtlXAAS","Channel Partner / Vendor","001","a3h240000000eL5AAI","0.0","2190.0","a2l24000000U9yBAAS","2017-03-10T17:48:11.000Z","","3171"
"a3i240000009CefAAE","2017-01-31","Sérgio Nunes","Invoice Number:PIN000404","PCR000007","0012400000yBtlXAAS","Channel Partner / Vendor","001","a3h240000000eL6AAI","0.0","503.7","a2l24000000U9wxAAC","2017-03-10T17:48:11.000Z","REGCCONT23","24342111"
"a3i240000009Cf4AAE","2017-01-31","Sérgio Nunes","Invoice Number:PIN000416","PCR000008","0012400000nuyUIAAY","Channel Partner / Vendor","001","a3h240000000eLTAAY","2983.66","0.0","a2l24000000U9vrAAC","2017-03-10T17:57:07.000Z","Invoice Number:PIN000416","22114"
"a3i240000009Cf4AAE","2017-01-31","Sérgio Nunes","Invoice Number:PIN000416","PCR000008","0012400000nuyUIAAY","Channel Partner / Vendor","001","a3h240000000eLUAAY","0.0","2425.74","a2l24000000U9yBAAS","2017-03-10T17:57:07.000Z","","3171"
"a3i240000009Cf4AAE","2017-01-31","Sérgio Nunes","Invoice Number:PIN000416","PCR000008","0012400000nuyUIAAY","Channel Partner / Vendor","001","a3h240000000eLVAAY","0.0","557.92","a2l24000000U9wxAAC","2017-03-10T17:57:07.000Z","REGCCONT23","24342111"
"a3i240000009CfJAAU","2017-01-31","Sérgio Nunes","Invoice Number:PIN000408","PCR000009","0012400000Ue6YMAAZ","Channel Partner / Vendor","001","a3h240000000eLiAAI","1774.72","0.0","a2l24000000U9vrAAC","2017-03-10T18:03:15.000Z","Invoice Number:PIN000408","22114"
"a3i240000009CfJAAU","2017-01-31","Sérgio Nunes","Invoice Number:PIN000408","PCR000009","0012400000Ue6YMAAZ","Channel Partner / Vendor","001","a3h240000000eLjAAI","0.0","1442.86","a2l24000000U9yBAAS","2017-03-10T18:03:15.000Z","","3171"
"a3i240000009CfJAAU","2017-01-31","Sérgio Nunes","Invoice Number:PIN000408","PCR000009","0012400000Ue6YMAAZ","Channel Partner / Vendor","001","a3h240000000eLkAAI","0.0","331.86","a2l24000000U9wxAAC","2017-03-10T18:03:15.000Z","REGCCONT23","24342111"
"a3i2400000057P6AAI","2017-07-25","Tatiana Abreu","Invoice Number:PIN002415","PCR000060","00124000014Jm7FAAS","Channel Partner / Vendor","007","a3h24000000HgIlAAK","1193.1","0.0","a2l24000000U9vrAAC","2017-08-24T16:44:21.000Z","Invoice Number:PIN002415","22114"
"a3i2400000057P6AAI","2017-07-25","Tatiana Abreu","Invoice Number:PIN002415","PCR000060","00124000014Jm7FAAS","Channel Partner / Vendor","007","a3h24000000HgImAAK","0.0","970.0","a2l24000000U9y3AAC","2017-08-24T16:44:21.000Z","","311"
"a3i2400000057P6AAI","2017-07-25","Tatiana Abreu","Invoice Number:PIN002415","PCR000060","00124000014Jm7FAAS","Channel Partner / Vendor","007","a3h24000000HgInAAK","0.0","223.1","a2l24000000U9wOAAS","2017-08-24T16:44:21.000Z","CCONT23","2432113"
"a3i2400000057PGAAY","2017-08-10","Tatiana Abreu","Invoice Number:PIN002871","PCR000061","0012400000ceh4LAAQ","Channel Partner / Vendor","008","a3h24000000HgIvAAK","22.76","0.0","a2l24000000U9vrAAC","2017-08-24T17:00:22.000Z","Invoice Number:PIN002871","22114"
"a3i2400000057PGAAY","2017-08-10","Tatiana Abreu","Invoice Number:PIN002871","PCR000061","0012400000ceh4LAAQ","Channel Partner / Vendor","008","a3h24000000HgIwAAK","0.0","18.5","a2l24000000UA0IAAW","2017-08-24T17:00:22.000Z","","6225"
"a3i2400000057PGAAY","2017-08-10","Tatiana Abreu","Invoice Number:PIN002871","PCR000061","0012400000ceh4LAAQ","Channel Partner / Vendor","008","a3h24000000HgIxAAK","0.0","4.26","a2l24000000U9wWAAS","2017-08-24T17:00:22.000Z","OBSCONT23","243231"
"a3i2400000057PQAAY","2017-08-24","Tatiana Abreu","Invoice Number:PIN002872","PCR000062","00124000014H9BtAAK","Channel Partner / Vendor","008","a3h24000000HgJ5AAK","2659.9","0.0","a2l24000000U9vrAAC","2017-08-24T17:10:44.000Z","Invoice Number:PIN002872","22114"
"a3i2400000057PQAAY","2017-08-24","Tatiana Abreu","Invoice Number:PIN002872","PCR000062","00124000014H9BtAAK","Channel Partner / Vendor","008","a3h24000000HgJ6AAK","0.0","2162.52","a2l24000000U9y3AAC","2017-08-24T17:10:44.000Z","","311"
"a3i2400000057PQAAY","2017-08-24","Tatiana Abreu","Invoice Number:PIN002872","PCR000062","00124000014H9BtAAK","Channel Partner / Vendor","008","a3h24000000HgJ7AAK","0.0","497.38","a2l24000000U9wOAAS","2017-08-24T17:10:44.000Z","CCONT23","2432113"
"a3i24000000UPveAAG","2017-04-14","Célia Pedro","","PCR000013","00124000014JDx8AAG","Service Provider","004","a3h24000000LQHGAA4","56.91","0.0","a2l24000000U9voAAC","2017-05-09T09:18:34.000Z","","22111"
"a3i24000000UPveAAG","2017-04-14","Célia Pedro","","PCR000013","00124000014JDx8AAG","Service Provider","004","a3h24000000LQHHAA4","0.0","56.91","a2l24000000UA16AAG","2017-05-09T09:18:34.000Z","","626333"
"a3i24000000UPveAAG","2017-04-14","Célia Pedro","","PCR000013","00124000014JDx8AAG","Service Provider","004","a3h24000000LQHIAA4","0.0","0.0","a2l24000000ZHXbAAO","2017-05-09T09:18:34.000Z","OBSCONT00","2432110"
"a3i24000000UQuUAAW","2017-05-04","Célia Pedro","ANULACAO FT 9911 03.03  ANULACAO PARCIAL FT 4117 04.04","PCR000014","0012400000qP8CAAA0","Service Provider","005","a3h24000000LSceAAG","81.83","0.0","a2l24000000U9voAAC","2017-05-19T09:25:48.000Z","ANULACAO FT 9911 03.03 
ANULACAO PARCIAL FT 4117 04.04","22111"
"a3i24000000UQuUAAW","2017-05-04","Célia Pedro","ANULACAO FT 9911 03.03  ANULACAO PARCIAL FT 4117 04.04","PCR000014","0012400000qP8CAAA0","Service Provider","005","a3h24000000LScfAAG","0.0","81.83","a2l24000000UA0PAAW","2017-05-19T09:25:48.000Z","","6227"
"a3i24000000UQuUAAW","2017-05-04","Célia Pedro","ANULACAO FT 9911 03.03  ANULACAO PARCIAL FT 4117 04.04","PCR000014","0012400000qP8CAAA0","Service Provider","005","a3h24000000LScgAAG","0.0","0.0","a2l24000000ZHXbAAO","2017-05-19T09:25:48.000Z","OBSCONT00","2432110"
"a3i24000000UQueAAG","2017-05-04","Célia Pedro","ANULAÇAO FT 9909 03.03 E ANULACAO FT 4115 04.04","PCR000015","0012400000qP8CAAA0","Service Provider","005","a3h24000000LScoAAG","4.26","0.0","a2l24000000U9voAAC","2017-05-19T09:38:00.000Z","ANULAÇAO FT 9909 03.03 E ANULACAO FT 4115 04.04","22111"
"a3i24000000UQueAAG","2017-05-04","Célia Pedro","ANULAÇAO FT 9909 03.03 E ANULACAO FT 4115 04.04","PCR000015","0012400000qP8CAAA0","Service Provider","005","a3h24000000LScpAAG","0.0","4.26","a2l24000000UA0PAAW","2017-05-19T09:38:00.000Z","","6227"
"a3i24000000UQueAAG","2017-05-04","Célia Pedro","ANULAÇAO FT 9909 03.03 E ANULACAO FT 4115 04.04","PCR000015","0012400000qP8CAAA0","Service Provider","005","a3h24000000LScqAAG","0.0","0.0","a2l24000000ZHXbAAO","2017-05-19T09:38:00.000Z","OBSCONT00","2432110"
"a3i24000000URZpAAO","2017-05-10","Tatiana Abreu","Invoice Number:PIN001851","PCR000016","0012400000st2RuAAI","Channel Partner / Vendor","005","a3h24000000LTNHAA4","6063.62","0.0","a2l24000000U9vrAAC","2017-05-26T16:04:18.000Z","Invoice Number:PIN001851","22114"
"a3i24000000URZpAAO","2017-05-10","Tatiana Abreu","Invoice Number:PIN001851","PCR000016","0012400000st2RuAAI","Channel Partner / Vendor","005","a3h24000000LTNIAA4","0.0","4929.77","a2l24000000U9y3AAC","2017-05-26T16:04:18.000Z","","311"
"a3i24000000URZpAAO","2017-05-10","Tatiana Abreu","Invoice Number:PIN001851","PCR000016","0012400000st2RuAAI","Channel Partner / Vendor","005","a3h24000000LTNJAA4","0.0","1133.85","a2l24000000U9wOAAS","2017-05-26T16:04:18.000Z","CCONT23","2432113"
"a3i24000000URZzAAO","2017-04-28","Tatiana Abreu","Invoice Number:PIN001852","PCR000017","0012400000YCxYlAAL","Channel Partner / Vendor","004","a3h24000000LTNRAA4","25752.42","0.0","a2l24000000U9vrAAC","2017-05-26T16:28:57.000Z","Invoice Number:PIN001852","22114"
"a3i24000000URZzAAO","2017-04-28","Tatiana Abreu","Invoice Number:PIN001852","PCR000017","0012400000YCxYlAAL","Channel Partner / Vendor","004","a3h24000000LTNSAA4","0.0","20936.93","a2l24000000U9y3AAC","2017-05-26T16:28:57.000Z","","311"
"a3i24000000URZzAAO","2017-04-28","Tatiana Abreu","Invoice Number:PIN001852","PCR000017","0012400000YCxYlAAL","Channel Partner / Vendor","004","a3h24000000LTNTAA4","0.0","4815.49","a2l24000000U9wOAAS","2017-05-26T16:28:57.000Z","CCONT23","2432113"
"a3i24000000URtcAAG","2017-05-30","Célia Pedro","prestação de serviços Bruno Palma_corretiva_abril2017","PCR000018","0012400000VCtEeAAL","Service Provider","005","a3h24000000LTkoAAG","1476.0","0.0","a2l24000000U9voAAC","2017-05-31T09:06:33.000Z","prestação de serviços Bruno
Palma_corretiva_abril2017","22111"
"a3i24000000URtcAAG","2017-05-30","Célia Pedro","prestação de serviços Bruno Palma_corretiva_abril2017","PCR000018","0012400000VCtEeAAL","Service Provider","005","a3h24000000LTkpAAG","0.0","1200.0","a2l24000000UA0DAAW","2017-05-31T09:06:33.000Z","","622103"
"a3i24000000URtcAAG","2017-05-30","Célia Pedro","prestação de serviços Bruno Palma_corretiva_abril2017","PCR000018","0012400000VCtEeAAL","Service Provider","005","a3h24000000LTkqAAG","0.0","276.0","a2l24000000U9wWAAS","2017-05-31T09:06:33.000Z","OBSCONT23","243231"
"a3i24000000UTZIAA4","2017-06-16","Célia Pedro","Devolução caução HO16 - Avença Mensal Escritório / Office Monthly","PCR000019","0012400000ib12EAAQ","Service Provider","006","a3h24000000LXXbAAO","2337.0","0.0","a2l24000000U9voAAC","2017-06-16T10:46:48.000Z","Devolução caução
HO16 - Avença Mensal Escritório / Office Monthly","22111"
"a3i24000000UTZIAA4","2017-06-16","Célia Pedro","Devolução caução HO16 - Avença Mensal Escritório / Office Monthly","PCR000019","0012400000ib12EAAQ","Service Provider","006","a3h24000000LXXcAAO","0.0","2337.0","a2l24000000UA0DAAW","2017-06-16T10:46:48.000Z","","622103"
"a3i24000000UTZIAA4","2017-06-16","Célia Pedro","Devolução caução HO16 - Avença Mensal Escritório / Office Monthly","PCR000019","0012400000ib12EAAQ","Service Provider","006","a3h24000000LXXdAAO","0.0","0.0","a2l24000000ZHXbAAO","2017-06-16T10:46:48.000Z","OBSCONT00","2432110"
"a3i24000000LnYjAAK","2017-09-06","Célia Pedro","Despesas Eduardo - Agosto  FT AUF007/083792","PCR000063","0012400001B8hQTAAZ","Employee","009","a3h24000000DIHXAA4","39.99","0.0","a2l24000000U9vtAAC","2017-09-06T14:22:15.000Z","Despesas Eduardo - Agosto 
FT AUF007/083792","2312"
"a3i24000000LnYjAAK","2017-09-06","Célia Pedro","Despesas Eduardo - Agosto  FT AUF007/083792","PCR000063","0012400001B8hQTAAZ","Employee","009","a3h24000000DIHYAA4","0.0","32.51","a2l24000000UA0SAAW","2017-09-06T14:22:15.000Z","","6233"
"a3i24000000LnYjAAK","2017-09-06","Célia Pedro","Despesas Eduardo - Agosto  FT AUF007/083792","PCR000063","0012400001B8hQTAAZ","Employee","009","a3h24000000DIHZAA4","0.0","7.48","a2l24000000U9wWAAS","2017-09-06T14:22:15.000Z","OBSCONT23","243231"
"a3i24000000M4HHAA0","2017-09-21","Tatiana Abreu","Invoice Number:PIN003159","PCR000066","0012400000zbWnmAAE","Channel Partner / Vendor","009","a3h24000000DvWMAA0","10701.0","0.0","a2l24000000U9vrAAC","2017-09-21T17:00:35.000Z","Invoice Number:PIN003159","22114"
"a3i24000000M4HHAA0","2017-09-21","Tatiana Abreu","Invoice Number:PIN003159","PCR000066","0012400000zbWnmAAE","Channel Partner / Vendor","009","a3h24000000DvWNAA0","0.0","8700.0","a2l24000000U9y3AAC","2017-09-21T17:00:35.000Z","","311"
"a3i24000000M4HHAA0","2017-09-21","Tatiana Abreu","Invoice Number:PIN003159","PCR000066","0012400000zbWnmAAE","Channel Partner / Vendor","009","a3h24000000DvWOAA0","0.0","2001.0","a2l24000000U9wOAAS","2017-09-21T17:00:35.000Z","CCONT23","2432113"
"a3i24000000M4HqAAK","2017-08-25","Tatiana Abreu","Invoice Number:PIN003164","PCR000067","0012400000UeWNdAAN","Channel Partner / Vendor","008","a3h24000000DvWvAAK","1537.5","0.0","a2l24000000U9vrAAC","2017-09-21T17:21:10.000Z","Invoice Number:PIN003164","22114"
"a3i24000000M4HqAAK","2017-08-25","Tatiana Abreu","Invoice Number:PIN003164","PCR000067","0012400000UeWNdAAN","Channel Partner / Vendor","008","a3h24000000DvWwAAK","0.0","1250.0","a2l24000000U9y3AAC","2017-09-21T17:21:10.000Z","","311"
"a3i24000000M4HqAAK","2017-08-25","Tatiana Abreu","Invoice Number:PIN003164","PCR000067","0012400000UeWNdAAN","Channel Partner / Vendor","008","a3h24000000DvWxAAK","0.0","287.5","a2l24000000U9wOAAS","2017-09-21T17:21:10.000Z","CCONT23","2432113"
"a3i24000000M4I0AAK","2017-07-28","Tatiana Abreu","Invoice Number:PIN003165","PCR000068","0012400000VkWjPAAV","Channel Partner / Vendor","007","a3h24000000DvX5AAK","3813.0","0.0","a2l24000000U9vrAAC","2017-09-21T17:24:42.000Z","Invoice Number:PIN003165","22114"
"a3i24000000M4I0AAK","2017-07-28","Tatiana Abreu","Invoice Number:PIN003165","PCR000068","0012400000VkWjPAAV","Channel Partner / Vendor","007","a3h24000000DvX6AAK","0.0","3100.0","a2l24000000U9y3AAC","2017-09-21T17:24:42.000Z","","311"
"a3i24000000M4I0AAK","2017-07-28","Tatiana Abreu","Invoice Number:PIN003165","PCR000068","0012400000VkWjPAAV","Channel Partner / Vendor","007","a3h24000000DvX7AAK","0.0","713.0","a2l24000000U9wOAAS","2017-09-21T17:24:42.000Z","CCONT23","2432113"
"a3i24000000M4YXAA0","2017-09-26","Tatiana Abreu","Invoice Number:PIN003150","PCR000069","0012400000w1CdRAAU","Service Provider","009","a3h24000000DwAbAAK","326.98","0.0","a2l24000000U9voAAC","2017-09-26T10:43:59.000Z","Invoice Number:PIN003150","22111"
"a3i24000000M4YXAA0","2017-09-26","Tatiana Abreu","Invoice Number:PIN003150","PCR000069","0012400000w1CdRAAU","Service Provider","009","a3h24000000DwAcAAK","0.0","265.84","a2l24000000U9yzAAC","2017-09-26T10:43:59.000Z","","433"
"a3i24000000M4YXAA0","2017-09-26","Tatiana Abreu","Invoice Number:PIN003150","PCR000069","0012400000w1CdRAAU","Service Provider","009","a3h24000000DwAdAAK","0.0","61.14","a2l24000000U9wSAAS","2017-09-26T10:43:59.000Z","IMOCONT23","2432211"
"a3i24000000M4d6AAC","2017-09-26","Tatiana Abreu","Invoice Number:PIN002188","PCR000070","00124000013iRAaAAM","Service Provider","009","a3h24000000DwNdAAK","220.05","0.0","a2l24000000U9vpAAC","2017-09-26T14:16:26.000Z","Invoice Number:PIN002188","22112"
"a3i24000000M4d6AAC","2017-09-26","Tatiana Abreu","Invoice Number:PIN002188","PCR000070","00124000013iRAaAAM","Service Provider","009","a3h24000000DwNeAAK","0.0","220.05","a2l24000000U9xrAAC","2017-09-26T14:16:26.000Z","","2819"
"a3i24000000M4d6AAC","2017-09-26","Tatiana Abreu","Invoice Number:PIN002188","PCR000070","00124000013iRAaAAM","Service Provider","009","a3h24000000DwNhAAK","0.0","0.0","a2l24000000ZHXbAAO","2017-09-26T14:16:26.000Z","OBSCONT00","2432110"
"a3i24000000M4d6AAC","2017-09-26","Tatiana Abreu","Invoice Number:PIN002188","PCR000070","00124000013iRAaAAM","Service Provider","009","a3h24000000DwNfAAK","0.0","50.61","a2l24000000U9wnAAC","2017-09-26T14:16:26.000Z","","24341113"
"a3i24000000M4d6AAC","2017-09-26","Tatiana Abreu","Invoice Number:PIN002188","PCR000070","00124000013iRAaAAM","Service Provider","009","a3h24000000DwNgAAK","50.61","0.0","a2l24000000U9wyAAC","2017-09-26T14:16:26.000Z","","24342112"
"a3i240000009CfiAAE","2017-02-20","Sérgio Nunes","Invoice Number:PIN000408","PCR000010","0012400000Ue6YMAAZ","Channel Partner / Vendor","002","a3h240000000eM7AAI","1774.72","0.0","a2l24000000U9vrAAC","2017-03-11T14:47:26.000Z","Invoice Number:PIN000408","22114"
"a3i240000009CfiAAE","2017-02-20","Sérgio Nunes","Invoice Number:PIN000408","PCR000010","0012400000Ue6YMAAZ","Channel Partner / Vendor","002","a3h240000000eM8AAI","0.0","1442.86","a2l24000000U9y3AAC","2017-03-11T14:47:26.000Z","","311"
"a3i240000009CfiAAE","2017-02-20","Sérgio Nunes","Invoice Number:PIN000408","PCR000010","0012400000Ue6YMAAZ","Channel Partner / Vendor","002","a3h240000000eM9AAI","0.0","331.86","a2l24000000U9wOAAS","2017-03-11T14:47:26.000Z","CCONT23","2432113"
"a3i24000000M5A6AAK","2017-08-31","Célia Pedro","GS/16083 - CI","PCR000072","0012400000Ue6YMAAZ","Channel Partner / Vendor","008","a3h24000000DxUMAA0","1774.72","0.0","a2l24000000U9vrAAC","2017-09-29T16:15:25.000Z","GS/16083 - CI","22114"
"a3i24000000M5A6AAK","2017-08-31","Célia Pedro","GS/16083 - CI","PCR000072","0012400000Ue6YMAAZ","Channel Partner / Vendor","008","a3h24000000DxUNAA0","0.0","1442.86","a2l24000000U9yBAAS","2017-09-29T16:15:25.000Z","","3171"
"a3i24000000M5lVAAS","2017-08-31","Célia Pedro","Invoice Number:PIN000416 - CI","PCR000074","0012400000nuyUIAAY","Channel Partner / Vendor","008","a3h24000000DyWtAAK","2983.66","0.0","a2l24000000U9vrAAC","2017-10-03T11:14:54.000Z","Invoice Number:PIN000416 - CI","22114"
